sumlev,region,division,state,name,year,popestimate,npopchg,births,deaths,naturalinc,internationalmig,domesticmig,netmig,residual,rbirth,rdeath,rnaturalinc,rinternationalmig,rdomesticmig,rnetmig
40,2,3,55,Wisconsin,2012,5719960,14672,67659,47862,19797,5692,-10462,-4770,-355,11.843769168,8.3782864057,3.4654827624,0.9963897501,-1.831382566,-0.834992816
40,2,3,55,Wisconsin,2013,5736754,16794,66892,50037,16855,7838,-7458,380,-441,11.67734483,8.7349653662,2.9423794641,1.3682806431,-1.301943995,0.0663366477
40,2,3,55,Wisconsin,2014,5751525,14771,67061,49334,17727,7604,-10025,-2421,-535,11.674681647,8.5885797168,3.0861019305,1.3237840063,-1.745257057,-0.421473051
40,2,3,55,Wisconsin,2015,5760940,9415,67156,51244,15912,8931,-15083,-6152,-345,11.666658704,8.902350626,2.7643080782,1.5515356616,-2.620290268,-1.068754606
40,2,3,55,Wisconsin,2016,5772628,11688,66803,51341,15462,7770,-11395,-3625,-149,11.584099561,8.9028824385,2.6812171221,1.3473714292,-1.975971356,-0.628599927
40,2,3,55,Wisconsin,2017,5790186,17558,65943,52403,13540,7680,-3460,4220,-202,11.406047006,9.0640565523,2.3419904532,1.3283963575,-0.598470234,0.7299261235
40,2,3,55,Wisconsin,2018,5807406,17220,64194,51254,12940,5296,-871,4425,-145,11.070229061,8.8387313504,2.2314977109,0.9132930353,-0.150203594,0.7630894413
40,2,3,55,Wisconsin,2019,5822434,15028,63712,50393,13319,3341,-1438,1903,-194,10.956642568,8.6661553383,2.2904872294,0.5745564857,-0.24729489,0.327261596
40,4,8,56,Wyoming,2010,564487,712,1994,1289,705,171,-227,-56,63,12.678093389888891,8.073156832444445,4.604936557522222,0.6121418306444445,-2.5185029123666665,-1.9063610818999999
40,4,8,56,Wyoming,2011,567299,2812,7470,4444,3026,-242,27,-215,1,13.200375336,7.8530746979,5.3473006381,-0.427642682,0.0477122,-0.379930482
40,4,8,56,Wyoming,2012,576305,9006,7436,4381,3055,455,5274,5729,222,13.004501558,7.6617430509,5.3427585073,0.7957299905,9.2234724607,10.019202451
40,4,8,56,Wyoming,2013,582122,5817,7511,4614,2897,468,2349,2817,103,12.967584492,7.96597455,5.0016099418,0.807992217,4.055499397,4.8634916141
40,4,8,56,Wyoming,2014,582531,409,7714,4527,3187,-262,-2543,-2805,27,13.246864087,7.7739893342,5.4728747533,-0.449919418,-4.366965955,-4.816885373
40,4,8,56,Wyoming,2015,585613,3082,7798,4824,2974,720,-599,121,-13,13.351093701,8.2592557082,5.0918379926,1.2327247326,-1.025558493,0.2071662398
40,4,8,56,Wyoming,2016,584215,-1398,7581,4790,2791,402,-4603,-4201,12,12.960879719,8.189238076,4.771641643,0.6872805233,-7.869532957,-7.182252434
40,4,8,56,Wyoming,2017,578931,-5284,7179,4754,2425,605,-8353,-7748,39,12.344108134,8.1743822358,4.1697258986,1.0402821314,-14.36277131,-13.32248918
40,4,8,56,Wyoming,2018,577601,-1330,6714,4732,1982,516,-3827,-3311,-1,11.610573681,8.1830852929,3.4274883877,0.8923229102,-6.618061584,-5.725738674
40,4,8,56,Wyoming,2019,578759,1158,6601,4971,1630,538,-1012,-474,2,11.416859801,8.5976685461,2.8191912553,0.9305060708,-1.75031997,-0.819813899
40,X,X,72,Puerto Rico,2010,3721525,-4632,9603,7138,2465,-7097,0,-7097,0,9.124836598355555,8.499006658955556,0.6258299394222223,-17.6199145216,0.0,-17.6199145216
40,X,X,72,Puerto Rico,2011,3678732,-42793,41243,30260,10983,-53776,0,-53776,0,11.146369646,8.1780943554,2.968275291,-14.53354931,0.0,-14.53354931
40,X,X,72,Puerto Rico,2012,3634488,-44244,40282,29742,10540,-54784,0,-54784,0,11.016214472,8.1337632397,2.8824512322,-14.98218295,0.0,-14.98218295
40,X,X,72,Puerto Rico,2013,3593077,-41411,37871,29399,8472,-49883,0,-49883,0,10.47960136,8.1352433358,2.3443580238,-13.80354241,0.0,-13.80354241
40,X,X,72,Puerto Rico,2014,3534874,-58203,35717,28831,6886,-65089,0,-65089,0,10.02167383,8.0895617829,1.9321120473,-18.26303239,0.0,-18.26303239
40,X,X,72,Puerto Rico,2015,3473232,-61642,32967,29852,3115,-64757,0,-64757,0,9.4082481058,8.5192775338,0.8889705721,-18.48059947,0.0,-18.48059947
40,X,X,72,Puerto Rico,2016,3406672,-66560,30109,28391,1718,-68278,0,-68278,0,8.7527384103,8.2533128369,0.4994255734,-19.84853277,0.0,-19.84853277
40,X,X,72,Puerto Rico,2017,3325286,-81386,26233,29431,-3198,-78188,0,-78188,0,7.793572093,8.7436671471,-0.950095054,-23.22890309,0.0,-23.22890309
40,X,X,72,Puerto Rico,2018,3193354,-131932,22148,30681,-8533,-123399,0,-123399,0,6.7952824516,9.4133132064,-2.618030755,-37.86035124,0.0,-37.86035124
40,X,X,72,Puerto Rico,2019,3193694,340,21428,28821,-7393,7733,0,7733,0,6.7098290165,9.0248264926,-2.314997476,2.4214629356,0.0,2.4214629356
